t, ω_1, EK_1 
4.789999999999942, 99.69020584148183, 4969.068570358509 
4.799999999999942, 99.66228606628736, 4966.285631979248 
4.809999999999942, 99.63438070671371, 4963.504909405183 
4.819999999999942, 99.606489751283, 4960.726400286222 
4.8299999999999415, 99.57861318852952, 4957.950102275392 
4.839999999999941, 99.55075100699973, 4955.176013028829 
4.849999999999941, 99.52290319525224, 4952.404130205774 
4.859999999999941, 99.49506974185778, 4949.634451468572 
4.869999999999941, 99.46725063539917, 4946.866974482658 
4.87999999999994, 99.43944586447134, 4944.101696916563 
4.88999999999994, 99.41165541768132, 4941.3386164419035 
4.89999999999994, 99.38387928364814, 4938.577730733373 
4.90999999999994, 99.35611745100294, 4935.819037468746 
4.9199999999999395, 99.32836990838885, 4933.062534328864 
4.929999999999939, 99.30063664446101, 4930.308218997636 
4.939999999999939, 99.2729176478866, 4927.556089162037 
4.949999999999939, 99.24521290734475, 4924.806142512095 
4.959999999999939, 99.21752241152655, 4922.058376740886 
4.9699999999999385, 99.18984614913502, 4919.312789544538 
4.979999999999938, 99.1621841088852, 4916.569378622222 
4.989999999999938, 99.13453627950393, 4913.828141676141 
4.999999999999938, 99.10690264973005, 4911.089076411534 
