Max Height Percentage, Count, Total Collision Count, Time increment tau[s], MaxH, StartH, Count of y_0' < y_max 
81.20%,1,,,,,
81.21%,2,,,,,
81.22%,0,,,,,
81.23%,0,,,,,
81.24%,0,,,,,
81.25%,3,,,,,
81.26%,0,,,,,
81.27%,2,,,,,
81.28%,1,,,,,
81.29%,4,,,,,
81.30%,1,,,,,
81.31%,2,,,,,
81.32%,2,,,,,
81.33%,0,,,,,
81.34%,1,,,,,
81.35%,0,,,,,
81.36%,3,,,,,
81.37%,1,,,,,
81.38%,2,,,,,
81.39%,0,,,,,
81.40%,0,,,,,
81.41%,2,,,,,
81.42%,0,,,,,
81.43%,3,,,,,
81.44%,0,,,,,
81.45%,1,,,,,
81.46%,2,,,,,
81.47%,3,,,,,
81.48%,1,,,,,
81.49%,1,,,,,
81.50%,1,,,,,
81.51%,2,,,,,
81.52%,3,,,,,
81.53%,1,,,,,
81.54%,3,,,,,
81.55%,1,,,,,
81.56%,3,,,,,
81.57%,2,,,,,
81.58%,2,,,,,
81.59%,0,,,,,
81.60%,0,,,,,
81.61%,3,,,,,
81.62%,1,,,,,
81.63%,2,,,,,
81.64%,0,,,,,
81.65%,0,,,,,
81.66%,2,,,,,
81.67%,0,,,,,
81.68%,0,,,,,
81.69%,0,,,,,
81.70%,2,,,,,
81.71%,1,,,,,
81.72%,1,,,,,
81.73%,1,,,,,
81.74%,0,,,,,
81.75%,2,,,,,
81.76%,1,,,,,
81.77%,0,,,,,
81.78%,1,,,,,
81.79%,0,,,,,
81.80%,1,,,,,
81.81%,1,,,,,
81.82%,0,,,,,
81.83%,0,,,,,
81.84%,2,,,,,
81.85%,2,,,,,
81.86%,0,,,,,
81.87%,0,,,,,
81.88%,1,,,,,
81.89%,1,,,,,
81.90%,2,,,,,
81.91%,1,,,,,
81.92%,2,,,,,
81.93%,1,,,,,
81.94%,2,,,,,
81.95%,4,,,,,
81.96%,0,,,,,
81.97%,0,,,,,
81.98%,0,,,,,
81.99%,1,,,,,
82%,0,,,,,
82.01%,1,,,,,
82.02%,1,,,,,
82.03%,0,,,,,
82.04%,1,,,,,
82.05%,0,,,,,
82.06%,3,,,,,
82.07%,1,,,,,
82.08%,1,,,,,
82.09%,0,,,,,
82.10%,1,,,,,
82.11%,1,,,,,
82.12%,3,,,,,
82.13%,5,,,,,
82.14%,1,,,,,
82.15%,0,,,,,
82.16%,1,,,,,
82.17%,0,,,,,
82.18%,1,,,,,
82.19%,1,,,,,
82.20%,2,,,,,
82.21%,0,,,,,
82.22%,2,,,,,
82.23%,2,,,,,
82.24%,0,,,,,
82.25%,3,,,,,
82.26%,1,,,,,
82.27%,3,,,,,
82.28%,2,,,,,
82.29%,0,,,,,
82.30%,2,,,,,
82.31%,2,,,,,
82.32%,1,,,,,
82.33%,0,,,,,
82.34%,0,,,,,
82.35%,2,,,,,
82.36%,2,,,,,
82.37%,2,,,,,
82.38%,2,,,,,
82.39%,2,,,,,
82.40%,3,,,,,
82.41%,1,,,,,
82.42%,1,,,,,
82.43%,1,,,,,
82.44%,2,,,,,
82.45%,2,,,,,
82.46%,0,,,,,
82.47%,2,,,,,
82.48%,2,,,,,
82.49%,2,,,,,
82.50%,2,,,,,
82.51%,0,,,,,
82.52%,0,,,,,
82.53%,1,,,,,
82.54%,2,,,,,
82.55%,1,,,,,
82.56%,2,,,,,
82.57%,0,,,,,
82.58%,1,,,,,
82.59%,0,,,,,
82.60%,4,,,,,
82.61%,0,,,,,
82.62%,0,,,,,
82.63%,0,,,,,
82.64%,2,,,,,
82.65%,2,,,,,
82.66%,2,,,,,
82.67%,1,,,,,
82.68%,0,,,,,
82.69%,0,,,,,
82.70%,3,,,,,
82.71%,1,,,,,
82.72%,0,,,,,
82.73%,1,,,,,
82.74%,0,,,,,
82.75%,0,,,,,
82.76%,0,,,,,
82.77%,1,,,,,
82.78%,0,,,,,
82.79%,1,,,,,
82.80%,0,,,,,
82.81%,1,,,,,
82.82%,1,,,,,
82.83%,0,,,,,
82.84%,0,,,,,
82.85%,1,,,,,
82.86%,4,,,,,
82.87%,0,,,,,
82.88%,2,,,,,
82.89%,0,,,,,
82.90%,0,,,,,
82.91%,2,,,,,
82.92%,0,,,,,
82.93%,3,,,,,
82.94%,2,,,,,
82.95%,2,,,,,
82.96%,1,,,,,
82.97%,1,,,,,
82.98%,1,,,,,
82.99%,0,,,,,
83%,2,,,,,
83.01%,1,,,,,
83.02%,4,,,,,
83.03%,1,,,,,
83.04%,0,,,,,
83.05%,1,,,,,
83.06%,0,,,,,
83.07%,0,,,,,
83.08%,2,,,,,
83.09%,1,,,,,
83.10%,2,,,,,
83.11%,1,,,,,
83.12%,3,,,,,
83.13%,2,,,,,
83.14%,1,,,,,
83.15%,1,,,,,
83.16%,2,,,,,
83.17%,3,,,,,
83.18%,2,,,,,
83.19%,4,,,,,
83.20%,1,,,,,
83.21%,1,,,,,
83.22%,0,,,,,
83.23%,0,,,,,
83.24%,1,,,,,
83.25%,0,,,,,
83.26%,1,,,,,
83.27%,5,,,,,
83.28%,0,,,,,
83.29%,3,,,,,
83.30%,3,,,,,
83.31%,0,,,,,
83.32%,0,,,,,
83.33%,0,,,,,
83.34%,1,,,,,
83.35%,0,,,,,
83.36%,0,,,,,
83.37%,0,,,,,
83.38%,1,,,,,
83.39%,2,,,,,
83.40%,3,,,,,
83.41%,4,,,,,
83.42%,0,,,,,
83.43%,0,,,,,
83.44%,0,,,,,
83.45%,4,,,,,
83.46%,3,,,,,
83.47%,1,,,,,
83.48%,1,,,,,
83.49%,0,,,,,
83.50%,1,,,,,
83.51%,0,,,,,
83.52%,0,,,,,
83.53%,3,,,,,
83.54%,4,,,,,
83.55%,2,,,,,
83.56%,0,,,,,
83.57%,2,,,,,
83.58%,2,,,,,
83.59%,1,,,,,
83.60%,1,,,,,
83.61%,2,,,,,
83.62%,1,,,,,
83.63%,1,,,,,
83.64%,0,,,,,
83.65%,4,,,,,
83.66%,1,,,,,
83.67%,1,,,,,
83.68%,3,,,,,
83.69%,0,,,,,
83.70%,1,,,,,
83.71%,1,,,,,
83.72%,3,,,,,
83.73%,5,,,,,
83.74%,1,,,,,
83.75%,0,,,,,
83.76%,0,,,,,
83.77%,1,,,,,
83.78%,0,,,,,
83.79%,0,,,,,
83.80%,1,,,,,
83.81%,1,,,,,
83.82%,1,,,,,
83.83%,0,,,,,
83.84%,0,,,,,
83.85%,1,,,,,
83.86%,1,,,,,
83.87%,0,,,,,
83.88%,3,,,,,
83.89%,1,,,,,
83.90%,0,,,,,
83.91%,4,,,,,
83.92%,0,,,,,
83.93%,0,,,,,
83.94%,1,,,,,
83.95%,3,,,,,
83.96%,0,,,,,
83.97%,0,,,,,
83.98%,3,,,,,
83.99%,0,,,,,
84%,2,,,,,
84.01%,2,,,,,
84.02%,0,,,,,
84.03%,1,,,,,
84.04%,0,,,,,
84.05%,1,,,,,
84.06%,0,,,,,
84.07%,2,,,,,
84.08%,2,,,,,
84.09%,2,,,,,
84.10%,1,,,,,
84.11%,0,,,,,
84.12%,0,,,,,
84.13%,1,,,,,
84.14%,2,,,,,
84.15%,0,,,,,
84.16%,2,,,,,
84.17%,1,,,,,
84.18%,1,,,,,
84.19%,2,,,,,
84.20%,0,,,,,
84.21%,0,,,,,
84.22%,3,,,,,
84.23%,3,,,,,
84.24%,1,,,,,
84.25%,0,,,,,
84.26%,0,,,,,
84.27%,1,,,,,
84.28%,1,,,,,
84.29%,0,,,,,
84.30%,0,,,,,
84.31%,0,,,,,
84.32%,0,,,,,
84.33%,1,,,,,
84.34%,1,,,,,
84.35%,2,,,,,
84.36%,0,,,,,
84.37%,3,,,,,
84.38%,0,,,,,
84.39%,0,,,,,
84.40%,0,,,,,
84.41%,1,,,,,
84.42%,0,,,,,
84.43%,1,,,,,
84.44%,1,,,,,
84.45%,2,,,,,
84.46%,0,,,,,
84.47%,0,,,,,
84.48%,0,,,,,
84.49%,1,,,,,
84.50%,0,,,,,
84.51%,0,,,,,
84.52%,0,,,,,
84.53%,0,,,,,
84.54%,1,,,,,
84.55%,1,,,,,
84.56%,0,,,,,
84.57%,2,,,,,
84.58%,0,,,,,
84.59%,0,,,,,
84.60%,0,,,,,
84.61%,0,,,,,
84.62%,0,,,,,
84.63%,0,,,,,
84.64%,0,,,,,
84.65%,0,,,,,
84.66%,1,,,,,
84.67%,0,,,,,
84.68%,0,,,,,
84.69%,0,,,,,
84.70%,0,,,,,
84.71%,1,,,,,
84.72%,0,,,,,
84.73%,0,,,,,
84.74%,0,,,,,
84.75%,2,,,,,
84.76%,0,,,,,
84.77%,1,,,,,
84.78%,1,,,,,
84.79%,1,,,,,
84.80%,0,,,,,
84.81%,2,,,,,
84.82%,0,,,,,
84.83%,0,,,,,
84.84%,0,,,,,
84.85%,1,,,,,
84.86%,0,,,,,
84.87%,0,,,,,
84.88%,0,,,,,
84.89%,2,,,,,
84.90%,1,,,,,
84.91%,0,,,,,
84.92%,0,,,,,
84.93%,1,,,,,
84.94%,1,,,,,
84.95%,0,,,,,
84.96%,0,,,,,
84.97%,0,,,,,
84.98%,2,,,,,
84.99%,1,,,,,
85%,2,,,,,
85.01%,2,,,,,
85.02%,0,,,,,
85.03%,0,,,,,
85.04%,2,,,,,
85.05%,1,,,,,
85.06%,2,,,,,
85.07%,2,,,,,
85.08%,0,,,,,
85.09%,0,,,,,
85.10%,2,,,,,
85.11%,1,,,,,
85.12%,0,,,,,
85.13%,1,,,,,
85.14%,2,,,,,
85.15%,1,,,,,
85.16%,1,,,,,
85.17%,0,,,,,
85.18%,3,,,,,
85.19%,0,,,,,
85.20%,2,,,,,
85.21%,1,,,,,
85.22%,3,,,,,
85.23%,0,,,,,
85.24%,1,,,,,
85.25%,0,,,,,
85.26%,1,,,,,
85.27%,1,,,,,
85.28%,1,,,,,
85.29%,0,,,,,
85.30%,0,,,,,
85.31%,0,,,,,
85.32%,1,,,,,
85.33%,1,,,,,
85.34%,0,,,,,
85.35%,0,,,,,
85.36%,1,,,,,
85.37%,2,,,,,
85.38%,0,,,,,
85.39%,0,,,,,
85.40%,0,,,,,
85.41%,0,,,,,
85.42%,2,,,,,
85.43%,0,,,,,
85.44%,0,,,,,
85.45%,1,,,,,
85.46%,0,,,,,
85.47%,0,,,,,
85.48%,2,,,,,
85.49%,0,,,,,
85.50%,1,,,,,
85.51%,1,,,,,
85.52%,1,,,,,
85.53%,1,,,,,
85.54%,0,,,,,
85.55%,0,,,,,
85.56%,0,,,,,
85.57%,0,,,,,
85.58%,1,,,,,
85.59%,0,,,,,
85.60%,2,,,,,
85.61%,0,,,,,
85.62%,1,,,,,
85.63%,2,,,,,
85.64%,0,,,,,
85.65%,1,,,,,
85.66%,1,,,,,
85.67%,0,,,,,
85.68%,0,,,,,
85.69%,0,,,,,
85.70%,1,,,,,
85.71%,1,,,,,
85.72%,0,,,,,
85.73%,0,,,,,
85.74%,0,,,,,
85.75%,2,,,,,
85.76%,1,,,,,
85.77%,3,,,,,
85.78%,0,,,,,
85.79%,0,,,,,
85.80%,0,,,,,
85.81%,0,,,,,
85.82%,0,,,,,
85.83%,1,,,,,
85.84%,1,,,,,
85.85%,1,,,,,
85.86%,0,,,,,
85.87%,1,,,,,
85.88%,0,,,,,
85.89%,0,,,,,
85.90%,1,,,,,
85.91%,1,,,,,
85.92%,1,,,,,
85.93%,0,,,,,
85.94%,0,,,,,
85.95%,0,,,,,
85.96%,0,,,,,
85.97%,2,,,,,
85.98%,1,,,,,
85.99%,1,,,,,
86%,0,,,,,
86.01%,0,,,,,
86.02%,0,,,,,
86.03%,0,,,,,
86.04%,0,,,,,
86.05%,0,,,,,
86.06%,0,,,,,
86.07%,2,,,,,
86.08%,0,,,,,
86.09%,0,,,,,
86.10%,0,,,,,
86.11%,0,,,,,
86.12%,1,,,,,
86.13%,2,,,,,
86.14%,1,,,,,
86.15%,1,,,,,
86.16%,0,,,,,
86.17%,0,,,,,
86.18%,0,,,,,
86.19%,2,,,,,
86.20%,1,,,,,
86.21%,1,,,,,
86.22%,0,,,,,
86.23%,0,,,,,
86.24%,0,,,,,
86.25%,0,,,,,
86.26%,0,,,,,
86.27%,0,,,,,
86.28%,0,,,,,
86.29%,0,,,,,
86.30%,1,,,,,
86.31%,0,,,,,
86.32%,1,,,,,
86.33%,0,,,,,
86.34%,2,,,,,
86.35%,1,,,,,
86.36%,0,,,,,
86.37%,1,,,,,
86.38%,1,,,,,
86.39%,0,,,,,
86.40%,0,,,,,
86.41%,0,,,,,
86.42%,0,,,,,
86.43%,0,,,,,
86.44%,1,,,,,
86.45%,0,,,,,
86.46%,0,,,,,
86.47%,1,,,,,
86.48%,0,,,,,
86.49%,0,,,,,
86.50%,0,,,,,
86.51%,0,,,,,
86.52%,1,,,,,
86.53%,0,,,,,
86.54%,1,,,,,
86.55%,0,,,,,
86.56%,0,,,,,
86.57%,0,,,,,
86.58%,0,,,,,
86.59%,1,,,,,
86.60%,1,,,,,
86.61%,1,,,,,
86.62%,0,,,,,
86.63%,1,,,,,
86.64%,0,,,,,
86.65%,3,,,,,
86.66%,0,,,,,
86.67%,2,,,,,
86.68%,0,,,,,
86.69%,1,,,,,
86.70%,1,,,,,
86.71%,0,,,,,
86.72%,1,,,,,
86.73%,0,,,,,
86.74%,1,,,,,
86.75%,0,,,,,
86.76%,0,,,,,
86.77%,3,,,,,
86.78%,0,,,,,
86.79%,1,,,,,
86.80%,1,,,,,
86.81%,0,,,,,
86.82%,0,,,,,
86.83%,0,,,,,
86.84%,0,,,,,
86.85%,0,,,,,
86.86%,1,,,,,
86.87%,0,,,,,
86.88%,0,,,,,
86.89%,0,,,,,
86.90%,2,,,,,
86.91%,0,,,,,
86.92%,1,,,,,
86.93%,1,,,,,
86.94%,1,,,,,
86.95%,0,,,,,
86.96%,0,,,,,
86.97%,2,,,,,
86.98%,0,,,,,
86.99%,0,,,,,
87%,0,,,,,
87.01%,1,,,,,
87.02%,0,,,,,
87.03%,0,,,,,
87.04%,1,,,,,
87.05%,2,,,,,
87.06%,0,,,,,
87.07%,0,,,,,
87.08%,0,,,,,
87.09%,0,,,,,
87.10%,0,,,,,
87.11%,0,,,,,
87.12%,0,,,,,
87.13%,0,,,,,
87.14%,0,,,,,
87.15%,0,,,,,
87.16%,0,,,,,
87.17%,1,,,,,
87.18%,0,,,,,
87.19%,0,,,,,
87.20%,1,,,,,
87.21%,0,,,,,
87.22%,2,,,,,
87.23%,0,,,,,
87.24%,0,,,,,
87.25%,0,,,,,
87.26%,1,,,,,
87.27%,0,,,,,
87.28%,1,,,,,
87.29%,0,,,,,
87.30%,0,,,,,
87.31%,0,,,,,
87.32%,1,,,,,
87.33%,1,,,,,
87.34%,0,,,,,
87.35%,1,,,,,
87.36%,0,,,,,
87.37%,0,,,,,
87.38%,0,,,,,
87.39%,2,,,,,
87.40%,1,,,,,
87.41%,1,,,,,
87.42%,0,,,,,
87.43%,1,,,,,
87.44%,0,,,,,
87.45%,0,,,,,
87.46%,1,,,,,
87.47%,0,,,,,
87.48%,0,,,,,
87.49%,1,,,,,
87.50%,1,,,,,
87.51%,0,,,,,
87.52%,0,,,,,
87.53%,0,,,,,
87.54%,0,,,,,
87.55%,0,,,,,
87.56%,0,,,,,
87.57%,0,,,,,
87.58%,1,,,,,
87.59%,0,,,,,
87.60%,1,,,,,
87.61%,1,,,,,
87.62%,2,,,,,
87.63%,0,,,,,
87.64%,0,,,,,
87.65%,0,,,,,
87.66%,0,,,,,
87.67%,1,,,,,
87.68%,0,,,,,
87.69%,1,,,,,
87.70%,0,,,,,
87.71%,0,,,,,
87.72%,0,,,,,
87.73%,1,,,,,
87.74%,0,,,,,
87.75%,0,,,,,
87.76%,0,,,,,
87.77%,0,,,,,
87.78%,0,,,,,
87.79%,0,,,,,
87.80%,0,,,,,
87.81%,0,,,,,
87.82%,0,,,,,
87.83%,1,,,,,
87.84%,0,,,,,
87.85%,0,,,,,
87.86%,0,,,,,
87.87%,1,,,,,
87.88%,0,,,,,
87.89%,0,,,,,
87.90%,0,,,,,
87.91%,0,,,,,
87.92%,0,,,,,
87.93%,0,,,,,
87.94%,0,,,,,
87.95%,1,,,,,
87.96%,0,,,,,
87.97%,1,,,,,
87.98%,0,,,,,
87.99%,0,,,,,
88%,0,,,,,
88.01%,0,,,,,
88.02%,0,,,,,
88.03%,0,,,,,
88.04%,0,,,,,
88.05%,0,,,,,
88.06%,0,,,,,
88.07%,0,,,,,
88.08%,1,,,,,
88.09%,0,,,,,
88.10%,2,,,,,
88.11%,2,,,,,
88.12%,0,,,,,
88.13%,1,,,,,
88.14%,0,,,,,
88.15%,0,,,,,
88.16%,0,,,,,
88.17%,0,,,,,
88.18%,2,,,,,
88.19%,0,,,,,
88.20%,0,,,,,
88.21%,1,,,,,
88.22%,1,,,,,
88.23%,0,,,,,
88.24%,0,,,,,
88.25%,0,,,,,
88.26%,0,,,,,
88.27%,0,,,,,
88.28%,1,,,,,
88.29%,0,,,,,
88.30%,0,,,,,
88.31%,2,,,,,
88.32%,0,,,,,
88.33%,0,,,,,
88.34%,2,,,,,
88.35%,1,,,,,
88.36%,0,,,,,
88.37%,0,,,,,
88.38%,1,,,,,
88.39%,0,,,,,
88.40%,0,,,,,
88.41%,0,,,,,
88.42%,1,,,,,
88.43%,1,,,,,
88.44%,0,,,,,
88.45%,1,,,,,
88.46%,0,,,,,
88.47%,0,,,,,
88.48%,0,,,,,
88.49%,1,,,,,
88.50%,0,,,,,
88.51%,1,,,,,
88.52%,0,,,,,
88.53%,0,,,,,
88.54%,0,,,,,
88.55%,0,,,,,
88.56%,0,,,,,
88.57%,1,,,,,
88.58%,0,,,,,
88.59%,0,,,,,
88.60%,1,,,,,
88.61%,0,,,,,
88.62%,0,,,,,
88.63%,0,,,,,
88.64%,1,,,,,
88.65%,0,,,,,
88.66%,0,,,,,
88.67%,0,,,,,
88.68%,0,,,,,
88.69%,0,,,,,
88.70%,0,,,,,
88.71%,0,,,,,
88.72%,0,,,,,
88.73%,0,,,,,
88.74%,0,,,,,
88.75%,0,,,,,
88.76%,0,,,,,
88.77%,1,,,,,
88.78%,0,,,,,
88.79%,1,,,,,
88.80%,1,,,,,
88.81%,0,,,,,
88.82%,0,,,,,
88.83%,0,,,,,
88.84%,0,,,,,
88.85%,0,,,,,
88.86%,0,,,,,
88.87%,0,,,,,
88.88%,2,,,,,
88.89%,0,,,,,
88.90%,0,,,,,
88.91%,0,,,,,
88.92%,0,,,,,
88.93%,0,,,,,
88.94%,1,,,,,
88.95%,0,,,,,
88.96%,0,,,,,
88.97%,0,,,,,
88.98%,0,,,,,
88.99%,1,,,,,
89%,1,,,,,
89.01%,0,,,,,
89.02%,0,,,,,
89.03%,0,,,,,
89.04%,1,,,,,
89.05%,1,,,,,
89.06%,1,,,,,
89.07%,1,,,,,
89.08%,1,,,,,
89.09%,0,,,,,
89.10%,1,,,,,
89.11%,0,,,,,
89.12%,0,,,,,
89.13%,0,,,,,
89.14%,0,,,,,
89.15%,1,,,,,
89.16%,1,,,,,
89.17%,1,,,,,
89.18%,1,,,,,
89.19%,0,,,,,
89.20%,0,,,,,
89.21%,2,,,,,
89.22%,0,,,,,
89.23%,0,,,,,
89.24%,0,,,,,
89.25%,0,,,,,
89.26%,0,,,,,
89.27%,0,,,,,
89.28%,1,,,,,
89.29%,0,,,,,
89.30%,0,,,,,
89.31%,1,,,,,
89.32%,0,,,,,
89.33%,0,,,,,
89.34%,0,,,,,
89.35%,0,,,,,
89.36%,0,,,,,
89.37%,0,,,,,
89.38%,0,,,,,
89.39%,2,,,,,
89.40%,0,,,,,
89.41%,0,,,,,
89.42%,0,,,,,
89.43%,0,,,,,
89.44%,0,,,,,
89.45%,0,,,,,
89.46%,0,,,,,
89.47%,0,,,,,
89.48%,0,,,,,
89.49%,0,,,,,
89.50%,0,,,,,
89.51%,1,,,,,
89.52%,1,,,,,
89.53%,0,,,,,
89.54%,0,,,,,
89.55%,0,,,,,
89.56%,0,,,,,
89.57%,0,,,,,
89.58%,0,,,,,
89.59%,1,,,,,
89.60%,0,,,,,
89.61%,0,,,,,
89.62%,0,,,,,
89.63%,0,,,,,
89.64%,0,,,,,
89.65%,1,,,,,
89.66%,0,,,,,
89.67%,0,,,,,
89.68%,0,,,,,
89.69%,0,,,,,
89.70%,1,,,,,
89.71%,0,,,,,
89.72%,2,,,,,
89.73%,0,,,,,
89.74%,0,,,,,
89.75%,0,,,,,
89.76%,1,,,,,
89.77%,1,,,,,
89.78%,0,,,,,
89.79%,1,,,,,
89.80%,0,,,,,
89.81%,1,,,,,
89.82%,2,,,,,
89.83%,0,,,,,
89.84%,0,,,,,
89.85%,0,,,,,
89.86%,0,,,,,
89.87%,1,,,,,
89.88%,0,,,,,
89.89%,0,,,,,
89.90%,0,,,,,
89.91%,0,,,,,
89.92%,0,,,,,
89.93%,0,,,,,
89.94%,0,,,,,
89.95%,0,,,,,
89.96%,0,,,,,
89.97%,0,,,,,
89.98%,0,,,,,
89.99%,0,,,,,
90%,0,,,,,
90.01%,1,,,,,
90.02%,0,,,,,
90.03%,1,,,,,
90.04%,0,,,,,
90.05%,0,,,,,
90.06%,0,,,,,
90.07%,0,,,,,
90.08%,0,,,,,
90.09%,0,,,,,
90.10%,1,,,,,
90.11%,0,,,,,
90.12%,0,,,,,
90.13%,0,,,,,
90.14%,1,,,,,
90.15%,0,,,,,
90.16%,1,,,,,
90.17%,0,,,,,
90.18%,0,,,,,
90.19%,0,,,,,
90.20%,0,,,,,
90.21%,1,,,,,
90.22%,0,,,,,
90.23%,0,,,,,
90.24%,0,,,,,
90.25%,0,,,,,
90.26%,0,,,,,
90.27%,1,,,,,
90.28%,0,,,,,
90.29%,0,,,,,
90.30%,0,,,,,
90.31%,0,,,,,
90.32%,0,,,,,
90.33%,0,,,,,
90.34%,0,,,,,
90.35%,0,,,,,
90.36%,1,,,,,
90.37%,0,,,,,
90.38%,0,,,,,
90.39%,0,,,,,
90.40%,0,,,,,
90.41%,0,,,,,
90.42%,0,,,,,
90.43%,0,,,,,
90.44%,0,,,,,
90.45%,1,,,,,
90.46%,0,,,,,
90.47%,0,,,,,
90.48%,0,,,,,
90.49%,1,,,,,
90.50%,0,,,,,
90.51%,0,,,,,
90.52%,0,,,,,
90.53%,0,,,,,
90.54%,1,,,,,
90.55%,0,,,,,
90.56%,0,,,,,
90.57%,0,,,,,
90.58%,0,,,,,
90.59%,0,,,,,
90.60%,0,,,,,
90.61%,0,,,,,
90.62%,0,,,,,
90.63%,0,,,,,
90.64%,0,,,,,
90.65%,0,,,,,
90.66%,0,,,,,
90.67%,0,,,,,
90.68%,1,,,,,
90.69%,0,,,,,
90.70%,0,,,,,
90.71%,0,,,,,
90.72%,0,,,,,
90.73%,0,,,,,
90.74%,1,,,,,
90.75%,0,,,,,
90.76%,0,,,,,
90.77%,0,,,,,
90.78%,0,,,,,
90.79%,0,,,,,
90.80%,1,,,,,
90.81%,0,,,,,
90.82%,0,,,,,
90.83%,0,,,,,
90.84%,0,,,,,
90.85%,0,,,,,
90.86%,1,,,,,
90.87%,1,,,,,
90.88%,1,,,,,
90.89%,0,,,,,
90.90%,0,,,,,
90.91%,0,,,,,
90.92%,0,,,,,
90.93%,0,,,,,
90.94%,0,,,,,
90.95%,1,,,,,
90.96%,0,,,,,
90.97%,0,,,,,
90.98%,0,,,,,
90.99%,0,,,,,
91%,0,,,,,
91.01%,0,,,,,
91.02%,2,,,,,
91.03%,0,,,,,
91.04%,1,,,,,
91.05%,0,,,,,
91.06%,0,,,,,
91.07%,0,,,,,
91.08%,0,,,,,
91.09%,0,,,,,
91.10%,0,,,,,
91.11%,0,,,,,
91.12%,0,,,,,
91.13%,0,,,,,
91.14%,0,,,,,
91.15%,0,,,,,
91.16%,0,,,,,
91.17%,0,,,,,
91.18%,0,,,,,
91.19%,0,,,,,
91.20%,0,,,,,
91.21%,0,,,,,
91.22%,0,,,,,
91.23%,0,,,,,
91.24%,0,,,,,
91.25%,1,,,,,
91.26%,0,,,,,
91.27%,1,,,,,
91.28%,1,,,,,
91.29%,0,,,,,
91.30%,0,,,,,
91.31%,0,,,,,
91.32%,0,,,,,
91.33%,0,,,,,
91.34%,0,,,,,
91.35%,1,,,,,
91.36%,0,,,,,
91.37%,0,,,,,
91.38%,0,,,,,
91.39%,0,,,,,
91.40%,0,,,,,
91.41%,1,,,,,
91.42%,0,,,,,
91.43%,0,,,,,
91.44%,0,,,,,
91.45%,0,,,,,
91.46%,0,,,,,
91.47%,0,,,,,
91.48%,1,,,,,
91.49%,0,,,,,
91.50%,0,,,,,
91.51%,0,,,,,
91.52%,0,,,,,
91.53%,0,,,,,
91.54%,0,,,,,
91.55%,0,,,,,
91.56%,0,,,,,
91.57%,0,,,,,
91.58%,0,,,,,
91.59%,0,,,,,
91.60%,0,,,,,
91.61%,1,,,,,
91.62%,0,,,,,
91.63%,0,,,,,
91.64%,0,,,,,
91.65%,1,,,,,
91.66%,0,,,,,
91.67%,0,,,,,
91.68%,0,,,,,
91.69%,1,,,,,
91.70%,0,,,,,
91.71%,0,,,,,
91.72%,0,,,,,
91.73%,0,,,,,
91.74%,0,,,,,
91.75%,0,,,,,
91.76%,0,,,,,
91.77%,0,,,,,
91.78%,2,,,,,
91.79%,0,,,,,
91.80%,1,,,,,
91.81%,0,,,,,
91.82%,0,,,,,
91.83%,0,,,,,
91.84%,0,,,,,
91.85%,0,,,,,
91.86%,0,,,,,
91.87%,0,,,,,
91.88%,0,,,,,
91.89%,1,,,,,
91.90%,0,,,,,
91.91%,0,,,,,
91.92%,0,,,,,
91.93%,0,,,,,
91.94%,0,,,,,
91.95%,0,,,,,
91.96%,0,,,,,
91.97%,1,,,,,
91.98%,0,,,,,
91.99%,0,,,,,
92%,0,,,,,
92.01%,0,,,,,
92.02%,0,,,,,
92.03%,0,,,,,
92.04%,0,,,,,
92.05%,0,,,,,
92.06%,0,,,,,
92.07%,0,,,,,
92.08%,0,,,,,
92.09%,1,,,,,
92.10%,0,,,,,
92.11%,0,,,,,
92.12%,0,,,,,
92.13%,0,,,,,
92.14%,0,,,,,
92.15%,0,,,,,
92.16%,0,,,,,
92.17%,0,,,,,
92.18%,0,,,,,
92.19%,0,,,,,
92.20%,0,,,,,
92.21%,0,,,,,
92.22%,0,,,,,
92.23%,0,,,,,
92.24%,1,,,,,
92.25%,0,,,,,
92.26%,0,,,,,
92.27%,1,,,,,
92.28%,0,,,,,
92.29%,0,,,,,
92.30%,0,,,,,
92.31%,0,,,,,
92.32%,0,,,,,
92.33%,0,,,,,
92.34%,0,,,,,
92.35%,0,,,,,
92.36%,0,,,,,
92.37%,0,,,,,
92.38%,0,,,,,
92.39%,0,,,,,
92.40%,0,,,,,
92.41%,0,,,,,
92.42%,0,,,,,
92.43%,0,,,,,
92.44%,1,,,,,
92.45%,0,,,,,
92.46%,0,,,,,
92.47%,0,,,,,
92.48%,1,,,,,
92.49%,0,,,,,
92.50%,1,,,,,
92.51%,1,,,,,
92.52%,1,,,,,
92.53%,0,,,,,
92.54%,0,,,,,
92.55%,0,,,,,
92.56%,0,,,,,
92.57%,0,,,,,
92.58%,0,,,,,
92.59%,0,,,,,
92.60%,0,,,,,
92.61%,0,,,,,
92.62%,0,,,,,
92.63%,0,,,,,
92.64%,0,,,,,
92.65%,0,,,,,
92.66%,0,,,,,
92.67%,0,,,,,
92.68%,0,,,,,
92.69%,0,,,,,
92.70%,0,,,,,
92.71%,0,,,,,
92.72%,0,,,,,
92.73%,0,,,,,
92.74%,0,,,,,
92.75%,0,,,,,
92.76%,0,,,,,
92.77%,0,,,,,
92.78%,0,,,,,
92.79%,0,,,,,
92.80%,0,,,,,
92.81%,0,,,,,
92.82%,0,,,,,
92.83%,1,,,,,
